334_373,334_384,ratio,surfactant,assay,time,replicate,concentration
119784.0,151876.0,0.7886960415075456,CAPB,a,0,1,0.418
116209.0,148144.0,0.7844327141159952,CAPB,a,0,1,0.47025
118854.0,149115.0,0.7970626697515341,CAPB,a,0,1,0.53295
121200.0,155029.0,0.7817892136309981,CAPB,a,0,1,0.59565
120256.0,155914.0,0.7712969970624831,CAPB,a,0,1,0.65835
122678.0,156939.0,0.7816922498550393,CAPB,a,0,1,0.72105
121941.0,158396.0,0.7698489860855072,CAPB,a,0,1,0.78375
121924.0,162332.0,0.7510780376019516,CAPB,a,0,1,0.9405
124592.0,164465.0,0.7575593591341623,CAPB,a,0,1,1.2141802790360252
108040.0,144988.0,0.7451651171131404,CAPB,a,0,1,1.5675
138584.0,170577.0,0.8124424746595379,CHAPS,c,5,2,3.2000000000000006
144843.0,177675.0,0.8152131701139721,CHAPS,c,5,2,4.131182235954578
153301.0,190367.0,0.8052918835722578,CHAPS,c,5,2,5.333333333333333
161978.0,208657.0,0.7762883584063799,CHAPS,c,5,2,6.0
187121.0,244035.0,0.766779355420329,CHAPS,c,5,2,6.8
195196.0,268301.0,0.7275261739613345,CHAPS,c,5,2,7.6
212080.0,307264.0,0.6902207873359717,CHAPS,c,5,2,8.4
231279.0,347227.0,0.6660743548168777,CHAPS,c,5,2,9.2
223522.0,341455.0,0.654616274472478,CHAPS,c,5,2,10.0
236876.0,361058.0,0.6560607990959901,CHAPS,c,5,2,12.000000000000002
231224.0,355434.0,0.6505399033294508,CHAPS,c,5,2,15.491933384829672
211252.0,323765.0,0.6524855991228206,CHAPS,c,5,2,20.000000000000004
148212.0,184161.0,0.8047958036717872,CHAPS,b,5,2,3.2000000000000006
172292.0,212525.0,0.8106905069991766,CHAPS,b,5,2,4.131182235954578
157845.0,203532.0,0.7755291551205707,CHAPS,b,5,2,5.333333333333333
181893.0,240282.0,0.7569980273179014,CHAPS,b,5,2,6.0
173583.0,233579.0,0.7431447176330064,CHAPS,b,5,2,6.8
193112.0,268810.0,0.7183958930099327,CHAPS,b,5,2,7.6
208333.0,304101.0,0.685078312797393,CHAPS,b,5,2,8.4
212539.0,318922.0,0.6664294090718107,CHAPS,b,5,2,9.2
220883.0,335000.0,0.6593522388059702,CHAPS,b,5,2,10.0
225376.0,343038.0,0.6570000991143838,CHAPS,b,5,2,12.000000000000002
222545.0,341651.0,0.6513810877181685,CHAPS,b,5,2,15.491933384829672
225138.0,349812.0,0.6435971321738534,CHAPS,b,5,2,20.000000000000004
112091.0,141625.0,0.7914633715798765,CAPB,a,0,3,0.2508
116115.0,146266.0,0.7938618681033186,CAPB,a,0,3,0.3237814077429401
119498.0,149608.0,0.7987407090529918,CAPB,a,0,3,0.418
115965.0,146964.0,0.7890707928472279,CAPB,a,0,3,0.47025
117608.0,149780.0,0.7852049672853518,CAPB,a,0,3,0.53295
120470.0,150058.0,0.8028229084753895,CAPB,a,0,3,0.59565
120665.0,152886.0,0.7892481980037414,CAPB,a,0,3,0.65835
119317.0,151658.0,0.7867504516741616,CAPB,a,0,3,0.72105
117125.0,152695.0,0.767051966338125,CAPB,a,0,3,0.78375
118931.0,155748.0,0.7636117317718366,CAPB,a,0,3,0.9405
117634.0,157768.0,0.7456138126869835,CAPB,a,0,3,1.2141802790360252
106045.0,140405.0,0.7552793703927922,CAPB,a,0,3,1.5675
113600.0,143404.0,0.7921675824942122,CAPB,a,0,2,0.2508
117434.0,147881.0,0.7941114815290673,CAPB,a,0,2,0.3237814077429401
121437.0,152374.0,0.7969666741045061,CAPB,a,0,2,0.418
118613.0,148754.0,0.7973768772604434,CAPB,a,0,2,0.47025
119520.0,150838.0,0.7923732746390167,CAPB,a,0,2,0.53295
122273.0,152117.0,0.803808910246718,CAPB,a,0,2,0.59565
122158.0,156315.0,0.7814861017816588,CAPB,a,0,2,0.65835
122022.0,155582.0,0.7842938129089483,CAPB,a,0,2,0.72105
120140.0,154812.0,0.7760380332273984,CAPB,a,0,2,0.78375
121096.0,157996.0,0.7664497835388238,CAPB,a,0,2,0.9405
120401.0,159314.0,0.7557465131752389,CAPB,a,0,2,1.2141802790360252
107983.0,142884.0,0.7557389210828365,CAPB,a,0,2,1.5675
146151.0,181764.0,0.8040701128936423,CHAPS,b,5,3,3.2000000000000006
168170.0,209381.0,0.803176983584948,CHAPS,b,5,3,4.131182235954578
155861.0,200445.0,0.7775748958567188,CHAPS,b,5,3,5.333333333333333
179337.0,237680.0,0.75453130259172,CHAPS,b,5,3,6.0
169617.0,230026.0,0.73738186118091,CHAPS,b,5,3,6.8
190947.0,265298.0,0.7197453429728079,CHAPS,b,5,3,7.6
207454.0,301518.0,0.6880318919600157,CHAPS,b,5,3,8.4
210371.0,315061.0,0.6677151408774809,CHAPS,b,5,3,9.2
218999.0,332989.0,0.6576763797002303,CHAPS,b,5,3,10.0
223670.0,340049.0,0.657758146620046,CHAPS,b,5,3,12.000000000000002
219325.0,338954.0,0.6470642034022316,CHAPS,b,5,3,15.491933384829672
224054.0,349668.0,0.6407620943294783,CHAPS,b,5,3,20.000000000000004
138118.0,169632.0,0.8142213733257876,CHAPS,c,5,3,3.2000000000000006
143613.0,175445.0,0.8185642224058822,CHAPS,c,5,3,4.131182235954578
150654.0,187014.0,0.8055760531297123,CHAPS,c,5,3,5.333333333333333
160195.0,205763.0,0.7785413315319081,CHAPS,c,5,3,6.0
184647.0,241316.0,0.7651668351870576,CHAPS,c,5,3,6.8
193775.0,266755.0,0.7264156248242769,CHAPS,c,5,3,7.6
212006.0,306345.0,0.6920498131191957,CHAPS,c,5,3,8.4
229966.0,344957.0,0.6666512058024623,CHAPS,c,5,3,9.2
224401.0,340628.0,0.6587861244524819,CHAPS,c,5,3,10.0
234866.0,362539.0,0.6478365086238997,CHAPS,c,5,3,12.000000000000002
230348.0,354901.0,0.6490486079216458,CHAPS,c,5,3,15.491933384829672
210859.0,324107.0,0.6505845291832636,CHAPS,c,5,3,20.000000000000004
99703.0,123280.0,0.8087524334847501,CAPB,a,20,1,0.2508
100064.0,123666.0,0.809147219122475,CAPB,a,20,1,0.3237814077429401
101761.0,130621.0,0.7790554351903599,CAPB,a,20,1,0.418
100153.0,129226.0,0.7750220543853404,CAPB,a,20,1,0.47025
100764.0,128899.0,0.781728329932738,CAPB,a,20,1,0.53295
106451.0,131484.0,0.8096118158863436,CAPB,a,20,1,0.59565
104468.0,129412.0,0.8072512595431645,CAPB,a,20,1,0.65835
102684.0,125765.0,0.8164751719476802,CAPB,a,20,1,0.72105
107802.0,140579.0,0.7668428428143607,CAPB,a,20,1,0.78375
111496.0,147231.0,0.7572861693529216,CAPB,a,20,1,0.9405
113728.0,153490.0,0.7409472929832562,CAPB,a,20,1,1.2141802790360252
105255.0,141518.0,0.7437569779109371,CAPB,a,20,1,1.5675
125815.0,154741.0,0.8130682883010967,CHAPS,a,20,3,3.2000000000000006
138417.0,170339.0,0.8125972325773898,CHAPS,a,20,3,4.131182235954578
151804.0,195350.0,0.7770872792423854,CHAPS,a,20,3,5.333333333333333
163456.0,217128.0,0.7528094027486091,CHAPS,a,20,3,6.0
175805.0,242922.0,0.7237096681239246,CHAPS,a,20,3,6.8
197031.0,283707.0,0.6944876227939388,CHAPS,a,20,3,7.6
196380.0,288815.0,0.6799508335785883,CHAPS,a,20,3,8.4
195386.0,292645.0,0.6676553503391481,CHAPS,a,20,3,9.2
218907.0,332267.0,0.6588285926679448,CHAPS,a,20,3,10.0
229987.0,351567.0,0.6541768709804959,CHAPS,a,20,3,12.000000000000002
241714.0,373596.0,0.6469930084904549,CHAPS,a,20,3,15.491933384829672
227660.0,352776.0,0.6453386851713269,CHAPS,a,20,3,20.000000000000004
127818.0,156510.0,0.8166762507188039,CHAPS,a,20,2,3.2000000000000006
139136.0,171321.0,0.812136282183737,CHAPS,a,20,2,4.131182235954578
153758.0,197974.0,0.7766575408892077,CHAPS,a,20,2,5.333333333333333
166598.0,220577.0,0.7552827357340067,CHAPS,a,20,2,6.0
178654.0,245551.0,0.7275637240328893,CHAPS,a,20,2,6.8
200914.0,284578.0,0.7060067889998524,CHAPS,a,20,2,7.6
197715.0,291788.0,0.6775981191824201,CHAPS,a,20,2,8.4
197159.0,291130.0,0.6772197987153505,CHAPS,a,20,2,9.2
221268.0,334923.0,0.660653344201503,CHAPS,a,20,2,10.0
232237.0,355323.0,0.6535940538608533,CHAPS,a,20,2,12.000000000000002
243261.0,376766.0,0.6456553935333867,CHAPS,a,20,2,15.491933384829672
229689.0,354247.0,0.6483865777268403,CHAPS,a,20,2,20.000000000000004
99116.0,122472.0,0.8092951858383958,CAPB,a,20,2,0.2508
99405.0,123122.0,0.8073699257646887,CAPB,a,20,2,0.3237814077429401
102050.0,129483.0,0.7881343496829699,CAPB,a,20,2,0.418
100644.0,126315.0,0.7967699798123739,CAPB,a,20,2,0.47025
100376.0,126759.0,0.7918648774445995,CAPB,a,20,2,0.53295
102796.0,129965.0,0.7909514099949987,CAPB,a,20,2,0.59565
102690.0,128173.0,0.8011827764037668,CAPB,a,20,2,0.65835
98694.0,124570.0,0.7922774343742474,CAPB,a,20,2,0.72105
107226.0,138416.0,0.7746647786383077,CAPB,a,20,2,0.78375
110797.0,145088.0,0.7636537825319806,CAPB,a,20,2,0.9405
113446.0,152208.0,0.7453353306002313,CAPB,a,20,2,1.2141802790360252
105594.0,141624.0,0.7455939671242162,CAPB,a,20,2,1.5675
134333.0,161520.0,0.8316802872709262,CHAPS,a,20,1,3.2000000000000006
143517.0,173008.0,0.8295396744659207,CHAPS,a,20,1,4.131182235954578
153802.0,200341.0,0.7677010696762021,CHAPS,a,20,1,5.333333333333333
166991.0,223322.0,0.747758841493449,CHAPS,a,20,1,6.0
178521.0,249990.0,0.7141125645025801,CHAPS,a,20,1,6.8
205635.0,296437.0,0.693688709574041,CHAPS,a,20,1,7.6
197584.0,291056.0,0.6788521796492771,CHAPS,a,20,1,8.4
196369.0,293398.0,0.6692922242142073,CHAPS,a,20,1,9.2
224921.0,335175.0,0.6710554188110689,CHAPS,a,20,1,10.0
233365.0,356837.0,0.6539820702449578,CHAPS,a,20,1,12.000000000000002
244494.0,377125.0,0.6483102419622141,CHAPS,a,20,1,15.491933384829672
230110.0,355443.0,0.6473893141797701,CHAPS,a,20,1,20.000000000000004
98547.0,120463.0,0.8180686185799789,CAPB,a,20,3,0.2508
98227.0,121565.0,0.8080204006087278,CAPB,a,20,3,0.3237814077429401
100536.0,127374.0,0.7892976588628763,CAPB,a,20,3,0.418
97870.0,124533.0,0.785896107858961,CAPB,a,20,3,0.47025
98738.0,124833.0,0.7909607235266316,CAPB,a,20,3,0.53295
101466.0,128156.0,0.7917381940759699,CAPB,a,20,3,0.59565
100930.0,125495.0,0.8042551496075541,CAPB,a,20,3,0.65835
96990.0,122746.0,0.7901683150571098,CAPB,a,20,3,0.72105
106270.0,137254.0,0.7742579451236394,CAPB,a,20,3,0.78375
109534.0,144405.0,0.7585194418475815,CAPB,a,20,3,0.9405
112986.0,151065.0,0.7479296991361335,CAPB,a,20,3,1.2141802790360252
105681.0,141187.0,0.74851792303824,CAPB,a,20,3,1.5675
111417.0,137068.0,0.8128593107070943,CAPB,b,5,3,0.2508
126273.0,158721.0,0.7955658041468993,CAPB,b,5,3,0.3237814077429401
117635.0,147780.0,0.7960143456489376,CAPB,b,5,3,0.418
117948.0,148555.0,0.7939685638315775,CAPB,b,5,3,0.47025
102914.0,129111.0,0.7970970715121097,CAPB,b,5,3,0.53295
104573.0,132087.0,0.7916978960836418,CAPB,b,5,3,0.59565
109872.0,143160.0,0.767476948868399,CAPB,b,5,3,0.65835
107371.0,139245.0,0.771094114689935,CAPB,b,5,3,0.72105
109328.0,145431.0,0.7517516898047871,CAPB,b,5,3,0.78375
112284.0,147310.0,0.7622293123345326,CAPB,b,5,3,0.9405
113034.0,149138.0,0.7579154876691386,CAPB,b,5,3,1.2141802790360252
104729.0,138260.0,0.75747866338782,CAPB,b,5,3,1.5675
108584.0,131576.0,0.8252568857542409,CAPB,c,5,3,0.2508
111503.0,135379.0,0.8236358667149263,CAPB,c,5,3,0.3237814077429401
114084.0,140717.0,0.8107336000625369,CAPB,c,5,3,0.418
115776.0,144534.0,0.801029515546515,CAPB,c,5,3,0.47025
114921.0,145843.0,0.7879774826354368,CAPB,c,5,3,0.53295
116100.0,148658.0,0.7809872324395593,CAPB,c,5,3,0.59565
114552.0,145527.0,0.7871528994619555,CAPB,c,5,3,0.65835
107235.0,138080.0,0.7766150057937428,CAPB,c,5,3,0.72105
115316.0,150660.0,0.7654055489180938,CAPB,c,5,3,0.78375
118944.0,155817.0,0.7633570149598568,CAPB,c,5,3,0.9405
119830.0,159243.0,0.7524977550033597,CAPB,c,5,3,1.2141802790360252
109046.0,144800.0,0.7530801104972376,CAPB,c,5,3,1.5675
97574.0,119481.0,0.8166486721738184,CAPB,a,30,3,0.2508
97727.0,120349.0,0.8120300127130263,CAPB,a,30,3,0.3237814077429401
99613.0,124399.0,0.8007540253539016,CAPB,a,30,3,0.418
96961.0,121071.0,0.8008606520141074,CAPB,a,30,3,0.47025
96903.0,121445.0,0.7979167524393759,CAPB,a,30,3,0.53295
99366.0,124835.0,0.7959786918732727,CAPB,a,30,3,0.59565
97691.0,123425.0,0.7915009114847074,CAPB,a,30,3,0.65835
95911.0,121843.0,0.7871687335341382,CAPB,a,30,3,0.72105
105309.0,136606.0,0.7708958610895569,CAPB,a,30,3,0.78375
108448.0,142636.0,0.760312964468998,CAPB,a,30,3,0.9405
113155.0,151363.0,0.74757371352312,CAPB,a,30,3,1.2141802790360252
105575.0,142676.0,0.7399632734307101,CAPB,a,30,3,1.5675
147643.0,180776.0,0.8167179271584724,CHAPS,a,0,2,3.2000000000000006
161136.0,197455.0,0.8160644197412068,CHAPS,a,0,2,4.131182235954578
179295.0,229750.0,0.7803917301414581,CHAPS,a,0,2,5.333333333333333
189438.0,253421.0,0.7475228966818062,CHAPS,a,0,2,6.0
203021.0,273747.0,0.741637351276909,CHAPS,a,0,2,6.8
218468.0,314086.0,0.6955674560470699,CHAPS,a,0,2,7.6
217609.0,316162.0,0.6882832218925741,CHAPS,a,0,2,8.4
227749.0,335880.0,0.6780665713945456,CHAPS,a,0,2,9.2
234123.0,350812.0,0.6673745481910539,CHAPS,a,0,2,10.0
241207.0,365920.0,0.6591796020988194,CHAPS,a,0,2,12.000000000000002
251965.0,386305.0,0.6522436934546537,CHAPS,a,0,2,15.491933384829672
233208.0,359525.0,0.6486558653779292,CHAPS,a,0,2,20.000000000000004
126027.0,155066.0,0.8127313531012601,CHAPS,a,30,1,3.2000000000000006
137608.0,168533.0,0.8165047794793898,CHAPS,a,30,1,4.131182235954578
153106.0,192057.0,0.7971904174281593,CHAPS,a,30,1,5.333333333333333
166464.0,212990.0,0.7815578196159444,CHAPS,a,30,1,6.0
179134.0,242078.0,0.7399846330521568,CHAPS,a,30,1,6.8
199143.0,285985.0,0.696340717170481,CHAPS,a,30,1,7.6
201567.0,297013.0,0.6786470625864861,CHAPS,a,30,1,8.4
194848.0,288332.0,0.6757765353828226,CHAPS,a,30,1,9.2
223757.0,333915.0,0.6701016725813456,CHAPS,a,30,1,10.0
233469.0,356804.0,0.6543340321296847,CHAPS,a,30,1,12.000000000000002
245736.0,376986.0,0.6518438350495774,CHAPS,a,30,1,15.491933384829672
232959.0,358830.0,0.6492182927848842,CHAPS,a,30,1,20.000000000000004
144278.0,175687.0,0.8212218320080598,CHAPS,a,0,3,3.2000000000000006
155414.0,193005.0,0.8052330250511645,CHAPS,a,0,3,4.131182235954578
174012.0,225801.0,0.7706431769567008,CHAPS,a,0,3,5.333333333333333
186551.0,250261.0,0.745425775490388,CHAPS,a,0,3,6.0
196398.0,266325.0,0.7374373415939172,CHAPS,a,0,3,6.8
216792.0,308880.0,0.7018648018648018,CHAPS,a,0,3,7.6
215158.0,311140.0,0.6915150736003085,CHAPS,a,0,3,8.4
225711.0,330699.0,0.6825270109676775,CHAPS,a,0,3,9.2
229822.0,344413.0,0.6672860780516415,CHAPS,a,0,3,10.0
237858.0,366110.0,0.6496899838846248,CHAPS,a,0,3,12.000000000000002
247999.0,384087.0,0.6456844412854379,CHAPS,a,0,3,15.491933384829672
231065.0,356076.0,0.6489204551837249,CHAPS,a,0,3,20.000000000000004
97813.0,119865.0,0.816026362991699,CAPB,a,30,2,0.2508
98275.0,121468.0,0.809060822603484,CAPB,a,30,2,0.3237814077429401
101300.0,125567.0,0.8067406245271449,CAPB,a,30,2,0.418
98491.0,121465.0,0.8108590952126127,CAPB,a,30,2,0.47025
98402.0,122580.0,0.8027573829335943,CAPB,a,30,2,0.53295
101192.0,125789.0,0.804458259466249,CAPB,a,30,2,0.59565
98213.0,124822.0,0.7868244379997116,CAPB,a,30,2,0.65835
97209.0,122966.0,0.7905355952051787,CAPB,a,30,2,0.72105
106231.0,138408.0,0.7675206635454598,CAPB,a,30,2,0.78375
110511.0,144469.0,0.7649461130069427,CAPB,a,30,2,0.9405
114024.0,153143.0,0.7445590069412249,CAPB,a,30,2,1.2141802790360252
106418.0,143217.0,0.7430542463534356,CAPB,a,30,2,1.5675
109089.0,133368.0,0.8179548317437466,CAPB,c,5,2,0.2508
112597.0,136248.0,0.8264121308202689,CAPB,c,5,2,0.3237814077429401
116441.0,142966.0,0.8144663766210147,CAPB,c,5,2,0.418
118820.0,146060.0,0.8135013008352732,CAPB,c,5,2,0.47025
116044.0,148478.0,0.7815568636430986,CAPB,c,5,2,0.53295
119274.0,151017.0,0.7898051212777369,CAPB,c,5,2,0.59565
117109.0,147040.0,0.7964431447225245,CAPB,c,5,2,0.65835
110637.0,139321.0,0.7941157470876609,CAPB,c,5,2,0.72105
117030.0,152478.0,0.7675205603431314,CAPB,c,5,2,0.78375
120499.0,157071.0,0.7671626207256591,CAPB,c,5,2,0.9405
121697.0,160579.0,0.7578637306248015,CAPB,c,5,2,1.2141802790360252
109238.0,146513.0,0.7455857159432951,CAPB,c,5,2,1.5675
112440.0,137998.0,0.8147944173103958,CAPB,b,5,2,0.2508
127408.0,159898.0,0.7968079650777371,CAPB,b,5,2,0.3237814077429401
118480.0,148020.0,0.8004323740035131,CAPB,b,5,2,0.418
118872.0,149210.0,0.796675826017023,CAPB,b,5,2,0.47025
104314.0,131111.0,0.7956159284880749,CAPB,b,5,2,0.53295
106265.0,134247.0,0.7915633124017669,CAPB,b,5,2,0.59565
112699.0,145616.0,0.7739465443357872,CAPB,b,5,2,0.65835
109369.0,142014.0,0.7701282972101342,CAPB,b,5,2,0.72105
111139.0,147913.0,0.75138087930067,CAPB,b,5,2,0.78375
114215.0,149672.0,0.7631019830028328,CAPB,b,5,2,0.9405
114506.0,150409.0,0.7612975287383069,CAPB,b,5,2,1.2141802790360252
105877.0,140402.0,0.7540989444594807,CAPB,b,5,2,1.5675
150328.0,184003.0,0.8169866795650071,CHAPS,a,0,1,3.2000000000000006
164803.0,200218.0,0.82311780159626,CHAPS,a,0,1,4.131182235954578
178264.0,224906.0,0.7926155816207661,CHAPS,a,0,1,5.333333333333333
189256.0,248419.0,0.7618418881003466,CHAPS,a,0,1,6.0
197128.0,275423.0,0.715728170849929,CHAPS,a,0,1,6.8
213000.0,311448.0,0.6839022886645604,CHAPS,a,0,1,7.6
214785.0,316243.0,0.6791770885047258,CHAPS,a,0,1,8.4
226057.0,335516.0,0.6737592245973366,CHAPS,a,0,1,9.2
238636.0,360364.0,0.6622082116970619,CHAPS,a,0,1,10.0
243240.0,368162.0,0.6606874147793634,CHAPS,a,0,1,12.000000000000002
249467.0,387841.0,0.6432197730513277,CHAPS,a,0,1,15.491933384829672
233445.0,359129.0,0.6500310473395354,CHAPS,a,0,1,20.000000000000004
124059.0,152799.0,0.8119097638073548,CHAPS,a,30,2,3.2000000000000006
136542.0,168264.0,0.8114748252745685,CHAPS,a,30,2,4.131182235954578
150360.0,190272.0,0.7902371342078708,CHAPS,a,30,2,5.333333333333333
163641.0,217387.0,0.7527635047173934,CHAPS,a,30,2,6.0
173653.0,238801.0,0.7271870720809377,CHAPS,a,30,2,6.8
195168.0,279413.0,0.6984929119260735,CHAPS,a,30,2,7.6
197143.0,291871.0,0.6754456592124602,CHAPS,a,30,2,8.4
193053.0,287450.0,0.6716054966081058,CHAPS,a,30,2,9.2
218849.0,332368.0,0.6584538824435565,CHAPS,a,30,2,10.0
231702.0,354428.0,0.6537350322209307,CHAPS,a,30,2,12.000000000000002
244307.0,375030.0,0.6514332186758393,CHAPS,a,30,2,15.491933384829672
231839.0,356517.0,0.6502887660335973,CHAPS,a,30,2,20.000000000000004
122786.0,150738.0,0.8145656702357733,CHAPS,a,30,3,3.2000000000000006
134808.0,166691.0,0.8087299254308871,CHAPS,a,30,3,4.131182235954578
147457.0,189838.0,0.7767517567610278,CHAPS,a,30,3,5.333333333333333
160679.0,212805.0,0.7550527478207749,CHAPS,a,30,3,6.0
171751.0,235739.0,0.7285642172063171,CHAPS,a,30,3,6.8
192461.0,276736.0,0.6954678827474561,CHAPS,a,30,3,7.6
195072.0,289499.0,0.6738261617483998,CHAPS,a,30,3,8.4
192198.0,286306.0,0.6713027320419411,CHAPS,a,30,3,9.2
217890.0,330621.0,0.6590325478417887,CHAPS,a,30,3,10.0
229398.0,351969.0,0.6517562626254017,CHAPS,a,30,3,12.000000000000002
241495.0,373160.0,0.6471620752492229,CHAPS,a,30,3,15.491933384829672
229122.0,355533.0,0.6444465070752926,CHAPS,a,30,3,20.000000000000004
98046.0,121070.0,0.8098290245312629,CAPB,a,30,1,0.2508
97073.0,121236.0,0.8006945131809033,CAPB,a,30,1,0.3237814077429401
102700.0,127667.0,0.8044365419411438,CAPB,a,30,1,0.418
102127.0,125591.0,0.81317132597081,CAPB,a,30,1,0.47025
105514.0,127375.0,0.8283729146221787,CAPB,a,30,1,0.53295
103776.0,127646.0,0.8129984488350595,CAPB,a,30,1,0.59565
101439.0,127464.0,0.7958247034456788,CAPB,a,30,1,0.65835
99325.0,124354.0,0.7987278254016759,CAPB,a,30,1,0.72105
108053.0,139492.0,0.7746178992343647,CAPB,a,30,1,0.78375
111519.0,146038.0,0.7636300141059177,CAPB,a,30,1,0.9405
114745.0,153966.0,0.7452619409480015,CAPB,a,30,1,1.2141802790360252
107338.0,143683.0,0.747047319446281,CAPB,a,30,1,1.5675
113971.0,139223.0,0.8186219231017864,CAPB,b,5,1,0.2508
130140.0,163138.0,0.7977295296007062,CAPB,b,5,1,0.3237814077429401
120989.0,152340.0,0.7942037547590916,CAPB,b,5,1,0.418
123742.0,153858.0,0.8042610718974639,CAPB,b,5,1,0.47025
105238.0,133344.0,0.7892218622510199,CAPB,b,5,1,0.53295
107002.0,136238.0,0.7854049530967865,CAPB,b,5,1,0.59565
113973.0,148394.0,0.7680431823389086,CAPB,b,5,1,0.65835
110810.0,144459.0,0.7670688569074963,CAPB,b,5,1,0.72105
112864.0,150569.0,0.749583247547636,CAPB,b,5,1,0.78375
115914.0,150826.0,0.7685279726307135,CAPB,b,5,1,0.9405
115884.0,151186.0,0.7664995436085352,CAPB,b,5,1,1.2141802790360252
107342.0,140978.0,0.7614095816368511,CAPB,b,5,1,1.5675
113307.0,136855.0,0.8279346753863578,CAPB,c,5,1,0.2508
115621.0,138972.0,0.831973347149066,CAPB,c,5,1,0.3237814077429401
119829.0,147060.0,0.8148306813545492,CAPB,c,5,1,0.418
119011.0,150657.0,0.7899467001201405,CAPB,c,5,1,0.47025
116190.0,151424.0,0.7673156170752324,CAPB,c,5,1,0.53295
117894.0,154154.0,0.764780673871583,CAPB,c,5,1,0.59565
117151.0,150550.0,0.7781534373962139,CAPB,c,5,1,0.65835
112040.0,143087.0,0.7830201206259129,CAPB,c,5,1,0.72105
118873.0,154125.0,0.7712765612327657,CAPB,c,5,1,0.78375
121856.0,159842.0,0.7623528234131205,CAPB,c,5,1,0.9405
122150.0,161470.0,0.75648727317768,CAPB,c,5,1,1.2141802790360252
108859.0,147216.0,0.7394508749049017,CAPB,c,5,1,1.5675
137063.0,166842.0,0.8215137675165726,CHAPS,a,5,2,3.2000000000000006
148439.0,182756.0,0.8122250432270349,CHAPS,a,5,2,4.131182235954578
165356.0,215729.0,0.766498709028457,CHAPS,a,5,2,5.333333333333333
177655.0,235675.0,0.7538135143736078,CHAPS,a,5,2,6.0
186900.0,256588.0,0.7284050696057492,CHAPS,a,5,2,6.8
205151.0,295074.0,0.6952527162677836,CHAPS,a,5,2,7.6
206460.0,302826.0,0.6817776544946603,CHAPS,a,5,2,8.4
218206.0,323649.0,0.6742056981483027,CHAPS,a,5,2,9.2
225160.0,336871.0,0.6683864149778402,CHAPS,a,5,2,10.0
234084.0,358608.0,0.6527573283362335,CHAPS,a,5,2,12.000000000000002
245954.0,379131.0,0.6487309135892343,CHAPS,a,5,2,15.491933384829672
227146.0,352705.0,0.644011284217689,CHAPS,a,5,2,20.000000000000004
117282.0,145111.0,0.8082226709208813,CAPB,b,0,3,0.2508
131846.0,164961.0,0.7992555816223228,CAPB,b,0,3,0.3237814077429401
125170.0,157679.0,0.7938279669455032,CAPB,b,0,3,0.418
128802.0,162236.0,0.7939175028970142,CAPB,b,0,3,0.47025
109139.0,137456.0,0.793992259341171,CAPB,b,0,3,0.53295
110411.0,139650.0,0.7906265664160401,CAPB,b,0,3,0.59565
118431.0,153062.0,0.7737452796905829,CAPB,b,0,3,0.65835
112699.0,146590.0,0.768804147622621,CAPB,b,0,3,0.72105
114452.0,153042.0,0.7478469962493955,CAPB,b,0,3,0.78375
117706.0,156060.0,0.7542355504293221,CAPB,b,0,3,0.9405
119306.0,158020.0,0.7550056954815846,CAPB,b,0,3,1.2141802790360252
109316.0,144229.0,0.7579335639850515,CAPB,b,0,3,1.5675
113828.0,139853.0,0.8139117501948474,CAPB,c,0,3,0.2508
117458.0,142912.0,0.8218903940886699,CAPB,c,0,3,0.3237814077429401
121595.0,148040.0,0.8213658470683599,CAPB,c,0,3,0.418
121035.0,146761.0,0.8247081990447054,CAPB,c,0,3,0.47025
122208.0,152356.0,0.8021213473706319,CAPB,c,0,3,0.53295
126365.0,156569.0,0.8070882486315938,CAPB,c,0,3,0.59565
128399.0,160375.0,0.8006173031956352,CAPB,c,0,3,0.65835
126546.0,158234.0,0.7997396261233364,CAPB,c,0,3,0.72105
119829.0,159157.0,0.7528980817683169,CAPB,c,0,3,0.78375
124524.0,161561.0,0.7707553184246198,CAPB,c,0,3,0.9405
124720.0,163789.0,0.7614674978173137,CAPB,c,0,3,1.2141802790360252
111522.0,146907.0,0.7591333292491168,CAPB,c,0,3,1.5675
114313.0,142022.0,0.804896424497613,CAPB,c,0,2,0.2508
118561.0,145506.0,0.8148186329086086,CAPB,c,0,2,0.3237814077429401
122647.0,150594.0,0.8144215572997596,CAPB,c,0,2,0.418
123389.0,148909.0,0.8286201639927742,CAPB,c,0,2,0.47025
123049.0,155021.0,0.7937569748614703,CAPB,c,0,2,0.53295
127456.0,158841.0,0.8024124753684502,CAPB,c,0,2,0.59565
128934.0,163175.0,0.7901578060364639,CAPB,c,0,2,0.65835
127643.0,162885.0,0.7836387635448322,CAPB,c,0,2,0.72105
124018.0,163190.0,0.7599607819106563,CAPB,c,0,2,0.78375
126623.0,164704.0,0.7687912861861278,CAPB,c,0,2,0.9405
127144.0,167066.0,0.761040546849748,CAPB,c,0,2,1.2141802790360252
112818.0,147771.0,0.7634650912560651,CAPB,c,0,2,1.5675
119449.0,146645.0,0.8145453305601964,CAPB,b,0,2,0.2508
134590.0,167629.0,0.8029040321185476,CAPB,b,0,2,0.3237814077429401
127163.0,159788.0,0.7958232157608832,CAPB,b,0,2,0.418
131082.0,164426.0,0.7972096870324644,CAPB,b,0,2,0.47025
